Time,TX_Current
11.609375,-0.00636715
11.6145833333333,-0.00636677
11.6197916666667,-0.00636639
11.625,-0.00636601
11.6302083333333,-0.00636566
11.6354166666667,-0.00636531
11.640625,-0.00636497
11.6458333333333,-0.00636463
11.6510416666667,-0.0063643
11.65625,-0.00636395
11.6614583333333,-0.00636359
11.6666666666667,-0.00636322
11.671875,-0.00636284
11.6770833333333,-0.00636246
11.6822916666667,-0.00636207
11.6875,-0.0063617
11.6927083333333,-0.00636132
11.6979166666667,-0.00636094
11.703125,-0.00636055
11.7083333333333,-0.00636016
11.7135416666667,-0.00635978
11.71875,-0.00635939
11.7239583333333,-0.00635902
11.7291666666667,-0.00635865
11.734375,-0.00635828
11.7395833333333,-0.0063579
11.7447916666667,-0.00635753
11.75,-0.00635714
11.7552083333333,-0.00635676
11.7604166666667,-0.00635638
11.765625,-0.006356
11.7708333333333,-0.00635562
11.7760416666667,-0.00635526
11.78125,-0.00635489
11.7864583333333,-0.00635453
11.7916666666667,-0.00635418
11.796875,-0.00635381
11.8020833333333,-0.00635343
11.8072916666667,-0.00635304
11.8125,-0.00635264
11.8177083333333,-0.00635223
11.8229166666667,-0.00635181
11.828125,-0.0063514
11.8333333333333,-0.00635099
11.8385416666667,-0.00635059
11.84375,-0.0063502
11.8489583333333,-0.00634983
11.8541666666667,-0.00634945
11.859375,-0.00634909
11.8645833333333,-0.00634873
11.8697916666667,-0.00634837
11.875,-0.00634802
11.8802083333333,-0.00634766
11.8854166666667,-0.0063473
11.890625,-0.00634695
11.8958333333333,-0.00634659
11.9010416666667,-0.00634622
11.90625,-0.00634585
11.9114583333333,-0.00634548
11.9166666666667,-0.00634512
11.921875,-0.00634474
11.9270833333333,-0.00634436
11.9322916666667,-0.00634397
11.9375,-0.00634359
11.9427083333333,-0.0063432
11.9479166666667,-0.00634281
11.953125,-0.00634241
11.9583333333333,-0.00634203
11.9635416666667,-0.00634163
11.96875,-0.00634126
11.9739583333333,-0.00634088
11.9791666666667,-0.00634053
11.984375,-0.00634018
11.9895833333333,-0.00633985
11.9947916666667,-0.00633952
12,-0.0063392
12.0052083333333,-0.00633888
12.0104166666667,-0.00633856
12.015625,-0.00633824
12.0208333333333,-0.00633793
12.0260416666667,-0.00633762
12.03125,-0.00633731
12.0364583333333,-0.006337
12.0416666666667,-0.00633669
12.046875,-0.00633636
12.0520833333333,-0.00633603
12.0572916666667,-0.00633569
12.0625,-0.00633533
12.0677083333333,-0.00633497
12.0729166666667,-0.00633462
12.078125,-0.00633427
12.0833333333333,-0.00633391
12.0885416666667,-0.00633357
12.09375,-0.00633323
12.0989583333333,-0.00633289
12.1041666666667,-0.00633255
12.109375,-0.00633221
12.1145833333333,-0.00633186
12.1197916666667,-0.00633152
12.125,-0.00633118
12.1302083333333,-0.00633083
12.1354166666667,-0.0063305
12.140625,-0.00633015
12.1458333333333,-0.00632981
12.1510416666667,-0.00632947
12.15625,-0.00632913
12.1614583333333,-0.00632878
12.1666666666667,-0.00632843
12.171875,-0.00632808
12.1770833333333,-0.00632773
12.1822916666667,-0.00632738
12.1875,-0.00632704
12.1927083333333,-0.00632671
12.1979166666667,-0.00632638
12.203125,-0.00632606
12.2083333333333,-0.00632575
12.2135416666667,-0.00632543
12.21875,-0.00632512
12.2239583333333,-0.00632481
12.2291666666667,-0.00632447
12.234375,-0.00632413
12.2395833333333,-0.00632378
12.2447916666667,-0.00632341
12.25,-0.00632305
12.2552083333333,-0.00632268
12.2604166666667,-0.00632232
12.265625,-0.00632196
12.2708333333333,-0.0063216
12.2760416666667,-0.00632124
12.28125,-0.00632091
12.2864583333333,-0.00632057
12.2916666666667,-0.00632024
12.296875,-0.00631991
12.3020833333333,-0.00631959
12.3072916666667,-0.00631926
12.3125,-0.00631892
12.3177083333333,-0.00631857
12.3229166666667,-0.00631821
12.328125,-0.00631783
12.3333333333333,-0.00631745
12.3385416666667,-0.00631705
12.34375,-0.00631665
12.3489583333333,-0.00631625
12.3541666666667,-0.00631587
12.359375,-0.00631549
12.3645833333333,-0.00631514
12.3697916666667,-0.0063148
12.375,-0.00631448
12.3802083333333,-0.00631418
12.3854166666667,-0.0063139
12.390625,-0.00631362
12.3958333333333,-0.00631335
12.4010416666667,-0.00631308
12.40625,-0.00631279
12.4114583333333,-0.0063125
12.4166666666667,-0.00631221
12.421875,-0.00631192
12.4270833333333,-0.00631164
12.4322916666667,-0.00631136
12.4375,-0.00631108
12.4427083333333,-0.00631081
12.4479166666667,-0.00631052
12.453125,-0.00631024
12.4583333333333,-0.00630994
12.4635416666667,-0.00630964
12.46875,-0.00630932
12.4739583333333,-0.006309
12.4791666666667,-0.00630865
12.484375,-0.00630832
12.4895833333333,-0.00630798
12.4947916666667,-0.00630765
12.5,-0.00630731
12.5052083333333,-0.00630698
12.5104166666667,-0.00630664
12.515625,-0.00630632
12.5208333333333,-0.00630599
12.5260416666667,-0.00630565
12.53125,-0.00630532
12.5364583333333,-0.00630499
12.5416666666667,-0.00630465
12.546875,-0.00630432
12.5520833333333,-0.00630399
12.5572916666667,-0.00630366
12.5625,-0.00630334
12.5677083333333,-0.00630302
12.5729166666667,-0.0063027
12.578125,-0.00630238
12.5833333333333,-0.00630206
12.5885416666667,-0.00630173
12.59375,-0.0063014
12.5989583333333,-0.00630107
12.6041666666667,-0.00630074
12.609375,-0.00630042
12.6145833333333,-0.0063001
12.6197916666667,-0.00629977
12.625,-0.00629945
12.6302083333333,-0.00629913
12.6354166666667,-0.00629881
12.640625,-0.0062985
12.6458333333333,-0.00629818
12.6510416666667,-0.00629785
12.65625,-0.00629752
12.6614583333333,-0.00629718
12.6666666666667,-0.00629683
12.671875,-0.00629648
12.6770833333333,-0.00629615
12.6822916666667,-0.00629582
12.6875,-0.00629552
12.6927083333333,-0.00629523
12.6979166666667,-0.00629495
12.703125,-0.00629468
12.7083333333333,-0.00629441
12.7135416666667,-0.00629414
12.71875,-0.00629385
12.7239583333333,-0.00629357
12.7291666666667,-0.00629329
12.734375,-0.00629301
12.7395833333333,-0.00629272
12.7447916666667,-0.00629242
12.75,-0.00629211
12.7552083333333,-0.00629179
12.7604166666667,-0.00629146
12.765625,-0.00629113
12.7708333333333,-0.00629081
12.7760416666667,-0.00629048
12.78125,-0.00629018
12.7864583333333,-0.00628987
12.7916666666667,-0.00628958
12.796875,-0.0062893
12.8020833333333,-0.00628902
12.8072916666667,-0.00628876
12.8125,-0.00628849
12.8177083333333,-0.00628823
12.8229166666667,-0.00628798
12.828125,-0.00628772
12.8333333333333,-0.00628747
12.8385416666667,-0.0062872
12.84375,-0.00628694
12.8489583333333,-0.00628666
12.8541666666667,-0.00628639
12.859375,-0.0062861
12.8645833333333,-0.0062858
12.8697916666667,-0.00628549
12.875,-0.00628518
12.8802083333333,-0.00628485
12.8854166666667,-0.00628452
12.890625,-0.00628418
12.8958333333333,-0.00628384
12.9010416666667,-0.00628351
12.90625,-0.00628317
12.9114583333333,-0.00628283
12.9166666666667,-0.00628249
12.921875,-0.00628216
12.9270833333333,-0.00628184
12.9322916666667,-0.00628151
12.9375,-0.00628119
12.9427083333333,-0.00628087
12.9479166666667,-0.00628056
12.953125,-0.00628024
12.9583333333333,-0.00627993
12.9635416666667,-0.00627962
12.96875,-0.00627932
12.9739583333333,-0.00627903
12.9791666666667,-0.00627875
12.984375,-0.00627848
12.9895833333333,-0.00627821
12.9947916666667,-0.00627795
13,-0.00627771
13.0052083333333,-0.00627747
13.0104166666667,-0.00627724
13.015625,-0.00627702
13.0208333333333,-0.00627679
13.0260416666667,-0.00627656
13.03125,-0.00627632
13.0364583333333,-0.00627605
13.0416666666667,-0.00627576
13.046875,-0.00627545
13.0520833333333,-0.00627512
13.0572916666667,-0.00627478
13.0625,-0.00627444
13.0677083333333,-0.00627409
13.0729166666667,-0.00627376
13.078125,-0.00627341
13.0833333333333,-0.00627309
13.0885416666667,-0.00627277
13.09375,-0.00627246
13.0989583333333,-0.00627214
13.1041666666667,-0.00627184
13.109375,-0.00627154
13.1145833333333,-0.00627125
13.1197916666667,-0.00627094
13.125,-0.00627063
13.1302083333333,-0.00627032
13.1354166666667,-0.00626999
13.140625,-0.00626967
13.1458333333333,-0.00626935
13.1510416666667,-0.00626903
13.15625,-0.00626872
13.1614583333333,-0.00626842
13.1666666666667,-0.00626811
13.171875,-0.00626781
13.1770833333333,-0.00626751
13.1822916666667,-0.00626721
13.1875,-0.00626692
13.1927083333333,-0.00626663
13.1979166666667,-0.00626635
13.203125,-0.00626606
13.2083333333333,-0.00626577
13.2135416666667,-0.00626549
13.21875,-0.00626521
13.2239583333333,-0.00626492
13.2291666666667,-0.00626464
13.234375,-0.00626437
13.2395833333333,-0.00626411
13.2447916666667,-0.00626384
13.25,-0.00626358
13.2552083333333,-0.00626332
13.2604166666667,-0.00626307
13.265625,-0.00626283
13.2708333333333,-0.00626258
13.2760416666667,-0.00626234
13.28125,-0.0062621
13.2864583333333,-0.00626186
13.2916666666667,-0.00626161
13.296875,-0.00626136
13.3020833333333,-0.00626111
13.3072916666667,-0.00626086
13.3125,-0.00626061
13.3177083333333,-0.00626037
13.3229166666667,-0.00626012
13.328125,-0.00625989
13.3333333333333,-0.00625964
13.3385416666667,-0.0062594
13.34375,-0.00625917
13.3489583333333,-0.00625895
13.3541666666667,-0.00625873
13.359375,-0.00625853
13.3645833333333,-0.00625834
13.3697916666667,-0.00625816
13.375,-0.00625799
13.3802083333333,-0.00625782
13.3854166666667,-0.00625764
13.390625,-0.00625745
13.3958333333333,-0.00625725
13.4010416666667,-0.00625703
13.40625,-0.0062568
13.4114583333333,-0.00625654
13.4166666666667,-0.00625629
13.421875,-0.00625601
13.4270833333333,-0.00625574
13.4322916666667,-0.00625546
13.4375,-0.00625519
13.4427083333333,-0.0062549
13.4479166666667,-0.00625461
13.453125,-0.00625432
13.4583333333333,-0.00625403
13.4635416666667,-0.00625374
13.46875,-0.00625346
13.4739583333333,-0.0062532
13.4791666666667,-0.00625294
13.484375,-0.00625268
13.4895833333333,-0.00625242
13.4947916666667,-0.00625216
13.5,-0.0062519
13.5052083333333,-0.00625164
13.5104166666667,-0.00625139
13.515625,-0.00625116
13.5208333333333,-0.00625094
13.5260416666667,-0.00625071
13.53125,-0.00625051
13.5364583333333,-0.0062503
13.5416666666667,-0.0062501
13.546875,-0.00624989
13.5520833333333,-0.00624969
13.5572916666667,-0.00624949
13.5625,-0.00624927
13.5677083333333,-0.00624903
13.5729166666667,-0.00624879
13.578125,-0.00624855
13.5833333333333,-0.0062483
13.5885416666667,-0.00624805
13.59375,-0.0062478
13.5989583333333,-0.00624755
13.6041666666667,-0.0062473
13.609375,-0.00624706
13.6145833333333,-0.0062468
13.6197916666667,-0.00624653
13.625,-0.00624626
13.6302083333333,-0.00624597
13.6354166666667,-0.00624566
13.640625,-0.00624534
13.6458333333333,-0.00624502
13.6510416666667,-0.0062447
13.65625,-0.00624438
13.6614583333333,-0.00624408
13.6666666666667,-0.00624378
13.671875,-0.00624351
13.6770833333333,-0.00624325
13.6822916666667,-0.006243
13.6875,-0.00624276
13.6927083333333,-0.00624253
13.6979166666667,-0.0062423
13.703125,-0.00624209
13.7083333333333,-0.00624188
13.7135416666667,-0.00624166
13.71875,-0.00624145
13.7239583333333,-0.00624123
13.7291666666667,-0.006241
13.734375,-0.00624077
13.7395833333333,-0.00624052
13.7447916666667,-0.00624028
13.75,-0.00624003
13.7552083333333,-0.00623979
13.7604166666667,-0.00623954
13.765625,-0.00623928
13.7708333333333,-0.00623902
13.7760416666667,-0.00623876
13.78125,-0.00623848
13.7864583333333,-0.0062382
13.7916666666667,-0.00623792
13.796875,-0.00623763
13.8020833333333,-0.00623735
13.8072916666667,-0.00623706
13.8125,-0.00623678
13.8177083333333,-0.0062365
13.8229166666667,-0.00623623
13.828125,-0.00623596
13.8333333333333,-0.0062357
13.8385416666667,-0.00623545
13.84375,-0.00623521
13.8489583333333,-0.00623497
13.8541666666667,-0.00623474
13.859375,-0.00623452
13.8645833333333,-0.00623429
13.8697916666667,-0.00623405
13.875,-0.0062338
13.8802083333333,-0.00623353
13.8854166666667,-0.00623326
13.890625,-0.00623298
13.8958333333333,-0.00623269
13.9010416666667,-0.00623241
13.90625,-0.00623213
13.9114583333333,-0.00623187
13.9166666666667,-0.00623161
13.921875,-0.00623136
13.9270833333333,-0.00623112
13.9322916666667,-0.00623088
13.9375,-0.00623064
13.9427083333333,-0.0062304
13.9479166666667,-0.00623014
13.953125,-0.00622988
13.9583333333333,-0.00622961
13.9635416666667,-0.00622934
13.96875,-0.00622907
13.9739583333333,-0.00622881
13.9791666666667,-0.00622855
13.984375,-0.00622828
13.9895833333333,-0.00622801
13.9947916666667,-0.00622773
14,-0.00622744
14.0052083333333,-0.00622715
14.0104166666667,-0.00622685
14.015625,-0.00622656
14.0208333333333,-0.00622627
14.0260416666667,-0.00622599
14.03125,-0.00622571
14.0364583333333,-0.00622545
14.0416666666667,-0.0062252
14.046875,-0.00622496
14.0520833333333,-0.00622473
14.0572916666667,-0.00622451
14.0625,-0.0062243
14.0677083333333,-0.00622409
14.0729166666667,-0.00622388
14.078125,-0.00622367
14.0833333333333,-0.00622345
14.0885416666667,-0.00622323
14.09375,-0.00622301
14.0989583333333,-0.00622277
14.1041666666667,-0.00622253
14.109375,-0.00622229
14.1145833333333,-0.00622204
14.1197916666667,-0.00622181
14.125,-0.00622158
14.1302083333333,-0.00622135
14.1354166666667,-0.00622113
14.140625,-0.00622091
14.1458333333333,-0.00622068
14.1510416666667,-0.00622045
14.15625,-0.00622021
14.1614583333333,-0.00621999
14.1666666666667,-0.00621977
14.171875,-0.00621955
14.1770833333333,-0.00621935
14.1822916666667,-0.00621915
14.1875,-0.00621897
14.1927083333333,0.00621859
14.1979166666667,0.00621839
14.203125,0.00621818
14.2083333333333,0.00621796
14.2135416666667,0.00621774
14.21875,0.00621751
14.2239583333333,0.00621728
14.2291666666667,0.00621707
14.234375,0.00621686
14.2395833333333,0.00621668
14.2447916666667,0.0062165
14.25,0.00621633
14.2552083333333,0.00621617
14.2604166666667,0.00621601
14.265625,0.00621584
14.2708333333333,0.00621567
14.2760416666667,0.00621548
14.28125,0.00621529
14.2864583333333,0.00621509
14.2916666666667,0.00621489
14.296875,0.00621469
14.3020833333333,0.00621451
14.3072916666667,0.00621434
14.3125,0.00621418
14.3177083333333,0.00621402
14.3229166666667,0.00621386
14.328125,0.0062137
14.3333333333333,0.00621353
14.3385416666667,0.00621336
14.34375,0.00621318
14.3489583333333,0.006213
14.3541666666667,0.00621282
14.359375,0.00621264
14.3645833333333,0.00621245
14.3697916666667,0.00621228
14.375,0.0062121
14.3802083333333,0.00621192
14.3854166666667,0.00621173
14.390625,0.00621153
14.3958333333333,0.00621132
14.4010416666667,0.00621108
14.40625,0.00621084
14.4114583333333,0.00621057
14.4166666666667,0.0062103
14.421875,0.00621003
14.4270833333333,0.00620977
14.4322916666667,0.00620952
14.4375,0.00620927
14.4427083333333,0.00620904
14.4479166666667,0.0062088
14.453125,0.00620858
14.4583333333333,0.00620836
14.4635416666667,0.00620814
14.46875,0.00620794
14.4739583333333,0.00620774
14.4791666666667,0.00620754
14.484375,0.00620737
14.4895833333333,0.00620719
14.4947916666667,0.006207
14.5,0.00620682
14.5052083333333,0.00620664
14.5104166666667,0.00620645
14.515625,0.00620626
14.5208333333333,0.00620606
14.5260416666667,0.00620588
14.53125,0.00620569
14.5364583333333,0.00620552
14.5416666666667,0.00620534
14.546875,0.00620516
14.5520833333333,0.006205
14.5572916666667,0.00620483
14.5625,0.00620466
14.5677083333333,0.00620448
14.5729166666667,0.0062043
14.578125,0.00620411
14.5833333333333,0.00620391
14.5885416666667,0.0062037
14.59375,0.0062035
14.5989583333333,0.00620328
14.6041666666667,0.00620307
14.609375,0.00620285
14.6145833333333,0.00620264
14.6197916666667,0.00620242
14.625,0.00620221
14.6302083333333,0.006202
14.6354166666667,0.00620179
14.640625,0.0062016
14.6458333333333,0.00620141
14.6510416666667,0.00620124
14.65625,0.00620108
14.6614583333333,0.00620092
14.6666666666667,0.00620078
14.671875,0.00620064
14.6770833333333,0.00620049
14.6822916666667,0.00620035
14.6875,0.0062002
14.6927083333333,0.00620004
14.6979166666667,0.00619987
14.703125,0.00619969
14.7083333333333,0.0061995
14.7135416666667,0.00619928
14.71875,0.00619908
14.7239583333333,0.00619886
14.7291666666667,0.00619864
14.734375,0.00619842
14.7395833333333,0.00619821
14.7447916666667,0.006198
14.75,0.0061978
14.7552083333333,0.0061976
14.7604166666667,0.0061974
14.765625,0.0061972
14.7708333333333,0.00619699
14.7760416666667,0.00619677
14.78125,0.00619654
14.7864583333333,0.0061963
14.7916666666667,0.00619606
14.796875,0.00619581
14.8020833333333,0.00619557
14.8072916666667,0.00619532
14.8125,0.00619508
14.8177083333333,0.00619484
14.8229166666667,0.00619461
14.828125,0.00619439
14.8333333333333,0.00619416
14.8385416666667,0.00619394
14.84375,0.00619371
14.8489583333333,0.00619348
14.8541666666667,0.00619325
14.859375,0.00619302
14.8645833333333,0.0061928
14.8697916666667,0.00619258
14.875,0.00619239
14.8802083333333,0.0061922
14.8854166666667,0.00619202
14.890625,0.00619185
14.8958333333333,0.00619167
14.9010416666667,0.00619148
14.90625,0.00619128
14.9114583333333,0.00619108
14.9166666666667,0.00619088
14.921875,0.00619067
14.9270833333333,0.00619046
14.9322916666667,0.00619025
14.9375,0.00619005
14.9427083333333,0.00618986
14.9479166666667,0.00618967
14.953125,0.00618949
14.9583333333333,0.00618931
14.9635416666667,0.00618913
14.96875,0.00618893
14.9739583333333,0.00618874
14.9791666666667,0.00618853
14.984375,0.00618832
14.9895833333333,0.00618811
14.9947916666667,0.0061879
15,0.00618769
15.0052083333333,0.00618748
15.0104166666667,0.00618727
15.015625,0.00618705
15.0208333333333,0.00618683
15.0260416666667,0.00618661
15.03125,0.00618638
15.0364583333333,0.00618616
15.0416666666667,0.00618593
15.046875,0.0061857
15.0520833333333,0.00618547
15.0572916666667,0.00618526
15.0625,0.00618505
15.0677083333333,0.00618485
15.0729166666667,0.00618466
15.078125,0.00618447
15.0833333333333,0.00618428
15.0885416666667,0.0061841
15.09375,0.00618392
